code,description,relatedEmdnCodes
63397,Endoscopic electrosurgical/microwave submucosal lift/resection instrument,
61286,"Microwave ablation system probe, non-powered",
64631,Endoscopic microwave ablation probe/needle,
63219,Radio-frequency identification reader,
65776,Home-use intense pulsed light hair removal unit,
48011,"External orthopaedic fixation system, single-use",
32130,Hazardous fluid syringe,
16807,Pharmaceutical fluid-dispensing system,
62340,Hypothermia-prevention whole-body suit,
32854,"Orthopaedic bone pin, non-bioabsorbable",
45114,"Bone-resection orthopaedic reamer, reusable",
58716,"Knee tibia prosthesis trial, reusable",
32856,"Orthopaedic implant impactor, reusable",
32831,"Uncoated knee femur prosthesis, metallic",
37655,"Extremity MRI system, resistive magnet",
33692,Rotating hinged total knee prosthesis,
12844,Orthopaedic osteotome,
33580,"Uncoated knee tibia prosthesis, polyethylene",
32832,"Uncoated knee tibia prosthesis, metallic",
48067,Knee arthroplasty wedge,
35373,Visual stimulator,
35163,Electroencephalographic ambulatory recorder,
61366,"Medical gas flowmeter, dial-type",
60391,Oxygen tubing fire safety valve,
17169,Demand valve,
60970,Fixed medical gas cylinder regulator,
46242,"Surgical support tape, non-bioabsorbable",
35210,"Exploratory blunt needle, single-use",
62000,Acromioclavicular joint stabilization implant,
61235,"Cannulated surgical drill bit, single-use",
62773,"General specimen collection kit IVD, clinical",
57937,"Urogenital specimen collection kit IVD, clinical",
42923,Amniotic fluid leak detection device IVD,
58749,"Dressing-fixation skin adhesive tape, silicone",
62151,Sterilizer/disinfector rack,
36749,Ultrasonic-cleaning water bath,
66797,Surgical instrument washer/disinfector (chemical/thermal),
35467,Carbon monoxide breath analyser,
65452,Multiple gas breath analyser,
36320,Ambient gas analyser,
65453,Nitric oxide breath analyser,
65451,Hydrogen breath analyser,
52733,"Red cell antibody eluting IVD, kit",
52587,"Anti-Jk^b red blood cell grouping IVD, antibody",
52586,"Anti-Jk^a red blood cell grouping IVD, antibody",
52705,"Antisera matrix (non-reactive) IVD, control",
46948,"Monospecific immunoglobulin G antihuman globulin (IgG AHG) IVD, antibody",
52731,"Polyspecific antihuman globulin/complement IVD, antibody",
52716,"Immunoglobulin-sensitized reagent red blood cell IVD, control",
52570,"Anti-Fy^b red blood cell grouping IVD, antibody",
52639,"Anti-P1 red blood cell grouping IVD, antibody",
52649,"Anti-S [MNS004] red blood cell grouping IVD, antibody",
52648,"Anti-S [MNS003] red blood cell grouping IVD, antibody",
52569,"Anti-Fy^a red blood cell grouping IVD, antibody",
52593,"Anti-K (KEL001) red blood cell grouping IVD, antibody",
52563,"Anti-E [RH005] red blood cell grouping IVD, antibody",
52546,"Anti-C [RH002] red blood cell grouping IVD, antibody",
52548,"Anti-C^w red blood cell grouping IVD, antibody",
52711,"Complement coated reagent red blood cell IVD, control",
52718,Low ionic-strength salt solution (LISS) immunohaematology reagent IVD,
52730,Polyethylene glycol (PEG) immunohaematology reagent IVD,
52708,Bovine serum albumin (BSA) immunohaematology reagent IVD,
52547,"Anti-C [RH004] red blood cell grouping IVD, antibody",
52562,"Anti-E [RH003] red blood cell grouping IVD, antibody",
46442,"Anti-AB red blood cell grouping IVD, antibody",
52538,"Anti-B red blood cell grouping IVD, antibody",
52532,"Anti-A red blood cell grouping IVD, antibody",
52721,"Monospecific anti-complement component C3b/C3d (anti-C3b/anti-C3d) IVD, antibody",
52543,"Antibody identification panel reagent red blood cell IVD, kit, agglutination",
52544,"Antibody screening reagent red blood cell IVD, kit, agglutination",
55868,"Red blood cell count IVD, control",
52728,Papain immunohaematology reagent IVD,
61256,"Anti-k (KEL002) red blood cell grouping IVD, antibody",
52684,"Group O Rh (D) negative reagent red blood cell IVD, antigen",
52677,"Group B Rh(D) negative reagent red blood cell IVD, antigen",
52674,"Group A2 Rh (D) negative reagent red blood cell IVD, antigen",
52673,"Group A1 Rh (D) negative reagent red blood cell IVD, antigen",
46441,"Anti-A1 red blood cell grouping IVD, lectin",
52669,"Anti-Wr^a red blood cell grouping IVD, antibody",
52608,"Anti-Le^b red blood cell grouping IVD, antibody",
52612,"Anti-Lu^b red blood cell grouping IVD, antibody",
52607,"Anti-Le^a red blood cell grouping IVD, antibody",
52631,"Anti-N red blood cell grouping IVD, antibody",
52622,"Anti-M red blood cell grouping IVD, antibody",
63874,Head marking cap,
64121,Magnetic neural stimulation placebo,
61089,"Nerve-locating system probe, single-use",
62208,Electromyographic endotracheal tube electrode,
14074,Surgical pneumatic tourniquet system,
35041,Electrosurgical cable adaptor,
46435,"Uterine sound, single-use",
15939,Dental automated x-ray film processor,
36685,Infant resuscitation table,
31254,"Anaesthesia mask strap, reusable",
36854,"External circulating-fluid core temperature regulation system pad, reusable",
61251,"External circulating-fluid core temperature regulation system pad, single-use",
42841,"Intravenous/irrigation solution storage container, reusable",
35202,"Nasal oxygen cannula, CPAP",
36956,"External circulating-fluid core temperature regulation system control unit, heating/cooling",
37065,Ultrasonic orthopaedic cement extractor,
44598,"Orthopaedic cement extractor, electric",
35725,"Gait-enhancement electrical stimulation system, external",
35121,Transport infant incubator,
35159,Linear accelerator system,
40897,Indexed-immobilization patient positioning system,
38437,Brachytherapy system remote afterloading source transfer tube,
45065,"Real-time position management respiratory gating system, optical",
38138,Automatic-aperture-control accelerator system collimator,
40683,"Therapeutic x-ray system table, powered",
36502,Accelerator system computer,
38137,Nitrous oxide/oxygen refillable cylinder,
47045,"Cavity-wound management dressing, antimicrobial",
47203,"Wound-nonadherent dressing, permeable, antimicrobial",
47554,Orthopaedic counter-torque/rod-pushing instrument,
47807,"Surgical implant/trial-implant/sizer holder, reusable",
64460,Metacarpophalangeal/proximal interphalangeal joint prosthesis,
66820,Faecal collection toilet sheet,
47039,Faecal incontinence kit,
63876,"Endaural surgical curette, single-use",
38621,"Mouthguard, reusable",
58220,Manual epidural space locator,
31919,"Intranasal splint, non-biodegradable",
44819,Otological bone particle collector,
34897,"Ear speculum, single-use",
37863,Schirmer tear test strip,
32716,Maddox wing,
63587,Ophthalmic binocular gauge,
36058,Synoptophore,
58056,Medical device disinfection solution test strip,
46902,Orbital sphere implant,
32766,Orbital sphere implant introducer,
13732,Biological sterilization indicator,
38561,Nasogastric/orogastric tube,
17987,Sperm filtration system,
56724,Multichannel immunoassay analyser IVD,
41796,"Adrenocorticotropic hormone (ACTH) IVD, control",
41795,"Adrenocorticotropic hormone (ACTH) IVD, calibrator",
54055,"Adrenocorticotropic hormone (ACTH) IVD, kit, chemiluminescent immunoassay",
41779,"Androstenedione IVD, calibrator",
53642,"Procollagen type I C-terminal propeptide (PICP) IVD, control",
64319,"Procollagen type I N-terminal propeptide (PINP) IVD, calibrator",
53643,"Procollagen type I C-terminal propeptide (PICP) IVD, reagent",
64983,"SARS-CoV-2 immunoglobulin G (IgG)/IgM antibody IVD, control",
64760,"SARS-CoV-2 immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",
45835,"Bone alkaline phosphatase (BALP) IVD, calibrator",
45836,"Bone alkaline phosphatase (BALP) IVD, control",
52932,"Bone alkaline phosphatase (BALP) IVD, kit, chemiluminescent immunoassay",
54126,"Total cortisol IVD, calibrator",
54476,"Multiple form 25-hydroxy Vitamin D IVD, reagent",
42181,"Sex hormone binding globulin (SHBG) IVD, calibrator",
54277,"Parathyroid hormone (PTH) IVD, kit, chemiluminescent immunoassay",
59059,"Wash/cleaning solution IVD, manual equipment",
42182,"Sex hormone binding globulin (SHBG) IVD, control",
54360,"Sex hormone binding globulin (SHBG) IVD, kit, chemiluminescent immunoassay",
41780,"Androstenedione IVD, control",
15186,Test tube rack,
57769,Immunohistochemistry antibody diluent IVD,
54325,"Progesterone IVD, calibrator",
54349,"Renin IVD, calibrator",
41362,"Insulin-like growth factor binding protein 3 (IGFBP-3) IVD, calibrator",
42193,"Insulin-like growth factor binding protein 1 (IGFBP-1) IVD, calibrator",
42191,"Human growth hormone (HGH) IVD, calibrator",
45827,"Aldosterone IVD, calibrator",
42207,"Parathyroid hormone (PTH) IVD, calibrator",
47418,"Collagen type I cross-linked C-telopeptide IVD, calibrator",
38242,"1,25-Dihydroxy vitamin D3 IVD, calibrator",
54326,"Progesterone IVD, control",
54346,"Renin IVD, control",
54127,"Total cortisol IVD, control",
54347,"Renin IVD, reagent",
54125,"Total cortisol IVD, kit, chemiluminescent immunoassay",
54273,"Osteocalcin IVD, kit, chemiluminescent immunoassay",
45828,"Aldosterone IVD, control",
54059,"Aldosterone IVD, reagent",
38243,"1,25-Dihydroxy vitamin D3 IVD, control",
54487,"1,25-Dihydroxy vitamin D3 IVD, reagent",
41363,"Insulin-like growth factor binding protein 3 (IGFBP-3) IVD, control",
54242,"Insulin-like growth factor binding protein 3 (IGFBP-3) IVD, kit, chemiluminescent immunoassay",
42197,"Insulin-like growth factor I (IGF1) IVD, control",
54244,"Insulin-like growth factor I (IGF1) IVD, kit, chemiluminescent immunoassay",
42208,"Parathyroid hormone (PTH) IVD, control",
47419,"Collagen type I cross-linked C-telopeptide IVD, control",
47420,"Collagen type I cross-linked C-telopeptide IVD, kit, chemiluminescent immunoassay",
47421,"Collagen type I cross-linked C-telopeptide IVD, kit, enzyme immunoassay (EIA)",
53640,"Procollagen type I C-terminal propeptide (PICP) IVD, kit, enzyme immunoassay (EIA)",
54485,"1,25-Dihydroxy vitamin D3 IVD, kit, liquid chromatography",
54472,"Multiple form 25-hydroxy Vitamin D IVD, kit, radioimmunoassay",
43375,User-induced pipette,
47910,Non-rechargeable public semi-automated external defibrillator,
48047,Non-rechargeable public automated external defibrillator,
47911,"Non-rechargeable public semi-automated external defibrillation electrode, adult",
47912,"Non-rechargeable public semi-automated external defibrillation electrode, paediatric",
61164,Oral/upper respiratory tract specimen collection kit,
62674,"Ophthalmic soft-tissue manipulation forceps, tweezers-like, reusable",
63486,"Intraocular scissors, probe-like, reusable",
13704,Ophthalmic sponge,
46251,"Corneal trephine, single-use",
47088,Corneal punch set,
48161,Donor cornea delivery set,
33468,"Ear wick, non-biodegradable",
46397,Nasal septal button,
12699,Nasal haemostatic balloon,
45358,"Corneal resection holder, single-use",
47929,Lacrimal intubation set,
46805,"Headband, single-use",
37576,Artificial saliva,
17744,Penile vacuum device,
38303,"Manual brachytherapy source, permanent implant",
60938,"Embolization particle, non-bioabsorbable",
61711,Manual-afterloading brachytherapy system source delivery procedure kit,
36290,"Suction oesophageal intubation detector, adult",
31343,Laryngotracheal anaesthesia applicator,
10226,"Atomizer, non-ventilatory",
45035,"Laryngeal mask airway, reusable",
60376,Endotracheal tube stabilization rod,
60375,Laryngeal airway cuff deflator,
16350,"Dental impression tray, single-use",
35860,"Dental impression material syringe, reusable",
47899,Vaginal mucosa protection dressing,
56293,"Polyisoprene surgical glove, non-powdered, non-antimicrobial",
57970,"Polychloroprene surgical glove, non-powdered",
65406,Orthopaedic bone pin cover,
17908,Physical therapy ultrasound/neuromuscular stimulation system,
60470,"Pressure-management bandage, silicone",
11588,Incontinence sensor/alarm,
62355,Bladder-emptying vibratory stimulator,
47102,Electrode skin abrasion pad,
46860,"Lift thread, partially-bioabsorbable",
46859,"Lift thread, bioabsorbable",
46206,Dry skin moisture barrier dressing,
47773,Medical honey liquid barrier dressing,
61062,"Emergency oxygen production unit, reusable",
66307,Hands-free disability-assistive walker,
61704,Manual stander/exerciser,
44417,Gymnasium mat,
47520,Orthopaedic bed mattress,
16219,Hypothermia-prevention cap,
14450,Hydrotherapy bath/tank,
42328,Foam-filled bed mattress overlay,
35563,Bariatric bed,
35857,Dental casting non-noble alloy,
63764,Ophthalmology PACS software,
64004,Scanning-laser ophthalmoscope/retinal optical coherence tomography system,
47952,Scanning-laser retinal imaging system,
66133,"Cancer-related multiple gene mutation profile IVD, control",
13730,"Device sterilization/disinfection container, reusable",
44597,"Orthopaedic cement extractor, manual",
62470,"Surgical bulldog clamp, reusable",
45182,"Self-retaining surgical retractor, reusable",
46751,Bone holding forceps,
35090,Surgical gouge,
42595,"Soft-tissue surgical hook, reusable",
10455,Bone cutter,
35351,Rectal speculum,
32146,"Medical tubing clip/clamp, temporary, non-calibrated, reusable",
31335,"Bone curette, reusable",
41099,Electrical elbow prosthesis,
41097,"Body-powered elbow prosthesis, locking",
66503,Circulating tumour cell separation system control IVD,
66504,Circulating tumour cell separation system cassette IVD,
66860,Circulating tumour cell separation system channelling instrument IVD,
66502,Circulating tumour cell separation system IVD,
64736,"External limb prosthesis finishing component, non-customized",
41080,Body-powered hand prosthesis,
41084,Split-hook/specialized-tool hand prosthesis,
35318,Bedpan/ancillary utensil washer-disinfector (thermal),
57801,Amino acid analyser IVD,
47476,Air-filled bed mattress overlay,
37455,"Waterproof bed mattress cover, reusable",
35185,Patient positioning vacuum mattress,
31166,Assistive crawler/mobility board,
62720,Medical cushion cover,
65464,Wheelchair tray pressure pad,
16221,Walker tray,
35783,Wheelchair lap tray,
63867,Assistive ergonomic chair/table base,
11095,Foot cushion,
30107,Assistive object-fixation holder,
13964,"Physical therapy table, non-powered",
32266,"Massage table/couch, non-powered, non-portable",
30038,"Stairlift, chair",
44102,Patient-administration information system application software,
30032,Electrical assistive bed,
61456,Patient repositioning lever-board,
37510,Assistive patient lifting pole,
43167,Acetabular shell,
38678,Robotic surgical arm system,
65388,"Surgical optical-tracking spatial marker, single-use",
43265,Robotic surgical system application software,
46585,Tibial insert,
33581,"Coated hip femur prosthesis, modular",
43168,Non-constrained polyethylene acetabular liner,
32848,Acetabular orthopaedic reamer,
35967,"Surgical retraction system mounting frame, reusable",
33695,"Bipolar femoral head outer component, hemiarthroplasty",
58479,Femoral head prosthesis trial,
48066,Knee femur stem prosthesis,
58715,"Knee femur prosthesis trial, reusable",
35788,Orthopaedic bone calliper,
33542,Bone hook,
58480,"Acetabulum prosthesis trial, prefabricated, reusable",
59009,Orthopaedic implant/instrument assembling device,
32878,Hip prosthesis socket pusher,
58227,Patellofemoral joint prosthesis,
33369,Uncoated unicondylar knee femur prosthesis,
48069,"Uncoated unicondylar knee tibia prosthesis, polyethylene",
34199,Polyethylene patella prosthesis,
50926,"Escherichia coli antigen IVD, reagent",
50762,"Chlamydia trachomatis antigen IVD, reagent",
50761,"Chlamydia trachomatis antigen IVD, control",
50913,"Escherichia coli antigen IVD, kit, agglutination",
65293,Microbial-isolate agglutination assay reaction card IVD,
62370,"Multiple Bordetella species culture isolate antigen IVD, kit, agglutination",
52808,"Respiratory syncytial virus (RSV) antigen IVD, control",
62587,"Respiratory syncytial virus (RSV) antigen IVD, kit, fluorescent immunoassay",
